id	ten	tac_gia	license	loai	nguon	dinh_dang	tu_khoa	ghi_cong	cach_lay
d102ec40-7591-43cd-8371-e43cb63416d3	Knight riding horse clipart, medieval	?	CC0	illustration	rawpixel	eps	knight	"Knight riding horse clipart, medieval" is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/.	curl -O "https://images.rawpixel.com/editor_1024/cHJpdmF0ZS9sci9pbWFnZXMvd2Vic2l0ZS8yMDIyLTA0L2pvYjcxMS0yMDItdi5qcGc.jpg"
0a142c53-a992-4ec9-afb8-c3af10d7140b	Knight illustration clipart vector	?	CC0	illustration	rawpixel	eps	knight	"Knight illustration clipart vector" is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/.	curl -O "https://images.rawpixel.com/editor_1024/cHJpdmF0ZS9sci9pbWFnZXMvd2Vic2l0ZS8yMDIyLTA0L2pvYjcxMy0wMzAtdi5qcGc.jpg"
8e814117-c103-4f3f-86a1-a9c616e669ea	Knight armour drawing, vintage illustration	?	CC0	illustration	rawpixel	jpg	knight	"Knight armour drawing, vintage illustration" is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/.	curl -O "https://images.rawpixel.com/editor_1024/cHJpdmF0ZS9sci9pbWFnZXMvd2Vic2l0ZS8yMDIyLTA0L2pvYjcxMS0wMzEteC5qcGc.jpg"
623914a5-6071-4f0e-8a82-e955d240f398	Knight armour drawing, medieval vintage	?	CC0	illustration	rawpixel	jpg	knight	"Knight armour drawing, medieval vintage" is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/.	curl -O "https://images.rawpixel.com/editor_1024/cHJpdmF0ZS9sci9pbWFnZXMvd2Vic2l0ZS8yMDIyLTA0L2pvYjY3Ni0xNzIteC5qcGc.jpg"
8cbe9856-cadd-4ccd-9a52-05f32fdeefd3	Medieval knight clipart, illustration vector	?	CC0	illustration	rawpixel	eps	knight	"Medieval knight clipart, illustration vector" is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/.	curl -O "https://images.rawpixel.com/editor_1024/cHJpdmF0ZS9sci9pbWFnZXMvd2Vic2l0ZS8yMDIyLTA2L2pvYjk0Ny0xMTMtbDN4eXhzNjkuanBn.jpg"
9a3f215f-79d2-44a4-a1b9-f3e83828d204	Standing knight png sticker illustration	?	CC0	illustration	rawpixel	png	knight	"Standing knight png sticker illustration" is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/.	curl -O "https://images.rawpixel.com/image_png_1300/cHJpdmF0ZS9sci9pbWFnZXMvd2Vic2l0ZS8yMDIyLTA0L2pvYjcxMy0xNDAtcC5wbmc.png"
181eb69d-f8ab-467d-9fc1-e102293440b9	Knight black and white illustration	?	CC0	illustration	rawpixel	jpg	knight	"Knight black and white illustration" is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/.	curl -O "https://images.rawpixel.com/editor_1024/cHJpdmF0ZS9sci9pbWFnZXMvd2Vic2l0ZS8yMDIyLTA0L2pvYjcxMy0wNjQteF8xLmpwZw.jpg"
1372075e-490c-4d29-8a85-b240773a8589	Longbowman knight clipart, vintage illustration	?	CC0	illustration	rawpixel	eps	knight	"Longbowman knight clipart, vintage illustration" is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/.	curl -O "https://images.rawpixel.com/editor_1024/czNmcy1wcml2YXRlL3Jhd3BpeGVsX2ltYWdlcy93ZWJzaXRlX2NvbnRlbnQvam9iNjcyLTExMS12LWwxbXY4ZG16LmpwZw.jpg"
d3eb19ed-2c03-43be-b618-a27f20d17576	Medieval knight drawing, vintage illustration	?	CC0	illustration	rawpixel	jpg	knight	"Medieval knight drawing, vintage illustration" is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/.	curl -O "https://images.rawpixel.com/editor_1024/cHJpdmF0ZS9sci9pbWFnZXMvd2Vic2l0ZS8yMDIyLTA2L2pvYjk0Ny0wNTkteC5qcGc.jpg"
d1f9356c-637c-4969-ad3b-c1cac5eec451	Knight archer drawing, medieval illustration	?	CC0	illustration	rawpixel	eps	knight	"Knight archer drawing, medieval illustration" is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/.	curl -O "https://images.rawpixel.com/editor_1024/cHJpdmF0ZS9sci9pbWFnZXMvd2Vic2l0ZS8yMDIyLTA0L2pvYjY3NC0wMzUtbDF1NGZhZmEuanBn.jpg"
b781d56f-2e7b-4abd-987a-847692870976	Knight png illustration, transparent background	?	CC0	illustration	rawpixel	png	knight	"Knight png illustration, transparent background" is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/.	curl -O "https://images.rawpixel.com/image_png_1300/cHJpdmF0ZS9sci9pbWFnZXMvd2Vic2l0ZS8yMDIyLTA3L2pvYjk1NS0wODAucG5n.png"
e67adf0c-dab1-4b69-8f19-a8a116daa639	Knight png illustration, transparent background	?	CC0	illustration	rawpixel	png	knight	"Knight png illustration, transparent background" is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/.	curl -O "https://images.rawpixel.com/image_png_1300/cHJpdmF0ZS9sci9pbWFnZXMvd2Vic2l0ZS8yMDIyLTA4L2pvYjk1My0yMjAtcC5wbmc.png"
ed36a0a2-64cf-4e5b-bc7d-9df3307ceb56	Knight's helmet png illustration, transparent	?	CC0	illustration	rawpixel	png	knight	"Knight's helmet png illustration, transparent" is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/.	curl -O "https://images.rawpixel.com/image_png_1300/cHJpdmF0ZS9sci9pbWFnZXMvd2Vic2l0ZS8yMDIyLTA4L2pvYjk1My0wNjUucG5n.png"
26b4a85b-ac00-45b6-8eaa-92ae7b671ea4	Knight horseback clipart, medieval illustration	?	CC0	illustration	rawpixel	eps	knight	"Knight horseback clipart, medieval illustration" is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/.	curl -O "https://images.rawpixel.com/editor_1024/czNmcy1wcml2YXRlL3Jhd3BpeGVsX2ltYWdlcy93ZWJzaXRlX2NvbnRlbnQvam9iNjcyLTA5MS12LWwxbXY5MmpqLmpwZw.jpg"
de931d94-f4dc-41ea-825a-7c755ca8895d	Knight collage element, drawing illustration	?	CC0	illustration	rawpixel	eps	knight	"Knight collage element, drawing illustration" is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/.	curl -O "https://images.rawpixel.com/editor_1024/cHJpdmF0ZS9sci9pbWFnZXMvd2Vic2l0ZS8yMDIyLTA1L2pvYjcxOS0yMTYtdi5qcGc.jpg"
be5c1281-9f4d-4056-b2fb-74c5766824f9	Knight horse clipart, vintage hand	?	CC0	illustration	rawpixel	eps	knight	"Knight horse clipart, vintage hand" is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/.	curl -O "https://images.rawpixel.com/editor_1024/cHJpdmF0ZS9sci9pbWFnZXMvd2Vic2l0ZS8yMDIyLTA1L2pvYjcxNi0wMzMtdi5qcGc.jpg"
2ef37b75-c75b-4e2a-afd4-6d5fc0110f18	Png knight chess silhouette sticker	?	CC0	illustration	rawpixel	png	knight	"Png knight chess silhouette sticker" is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/.	curl -O "https://images.rawpixel.com/image_png_1300/cHJpdmF0ZS9sci9pbWFnZXMvd2Vic2l0ZS8yMDIyLTA1L2pvYjcyNy0wMzAtcF8xLnBuZw.png"
b1e47c5c-deec-4a42-b31f-bb9a564ab505	Knight illustration clipart vector	?	CC0	illustration	rawpixel	eps	knight	"Knight illustration clipart vector" is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/.	curl -O "https://images.rawpixel.com/editor_1024/cHJpdmF0ZS9sci9pbWFnZXMvd2Vic2l0ZS8yMDIyLTA0L2pvYjcxMy0wNjQtdi5qcGc.jpg"
4817ae8a-723f-465f-aab4-643d9e6fbae0	AJ Crawling Soldier	AJ	CC0	illustration	wikimedia	svg	soldier	"AJ Crawling Soldier" by AJ is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/deed.en.	curl -O "https://upload.wikimedia.org/wikipedia/commons/7/7e/AJ_Crawling_Soldier.svg"
3c7e3c4e-994e-49a2-b3b9-5f06281527bc	DPRK ribbon bar - Order of Soldier's Honor 2nd Class	Koreller	CC0	illustration	wikimedia	svg	soldier	"DPRK ribbon bar - Order of Soldier's Honor 2nd Class" by Koreller is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/deed.en/.	curl -O "https://upload.wikimedia.org/wikipedia/commons/8/85/DPRK_ribbon_bar_-_Order_of_Soldier%27s_Honor_2nd_Class.svg"
bdd32636-4856-4d51-a4b5-6c27060a2f4c	DPRK ribbon bar - Order of Soldier's Honor 1st Class	Koreller	CC0	illustration	wikimedia	svg	soldier	"DPRK ribbon bar - Order of Soldier's Honor 1st Class" by Koreller is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/deed.en/.	curl -O "https://upload.wikimedia.org/wikipedia/commons/9/90/DPRK_ribbon_bar_-_Order_of_Soldier%27s_Honor_1st_Class.svg"
63e10d59-0138-4c41-bec2-a644154b0aa3	Foot Soldier (Chu Hieroglyph)	Yevrowl	CC0	illustration	wikimedia	svg	soldier	"Foot Soldier (Chu Hieroglyph)" by Yevrowl is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/deed.en.	curl -O "https://upload.wikimedia.org/wikipedia/commons/a/a7/Foot_Soldier_%28Chu_Hieroglyph%29.svg"
62544568-74f6-45a0-bcaf-992153c709c3	Foot Soldier (Chu Hieroglyph)-opposite	Yevrowl	CC0	illustration	wikimedia	svg	soldier	"Foot Soldier (Chu Hieroglyph)-opposite" by Yevrowl is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/deed.en.	curl -O "https://upload.wikimedia.org/wikipedia/commons/f/f5/Foot_Soldier_%28Chu_Hieroglyph%29-opposite.svg"
8218b899-8b56-4558-86f2-9da8602f15dd	Three-white-soldiers	Protious	CC0	illustration	wikimedia	svg	soldier	"Three-white-soldiers" by Protious is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/deed.en/.	curl -O "https://upload.wikimedia.org/wikipedia/commons/4/4f/Three-white-soldiers.svg"
cbc16734-0a3e-4376-bb7c-fa1c92e2525e	450px ribbon bar of the Cross for Parents of German Soldiers dead in the Spanish Civil War	Blackcat	CC0	illustration	wikimedia	svg	soldier	"450px ribbon bar of the Cross for Parents of German Soldiers dead in the Spanish Civil War" by Blackcat is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/deed.en/.	curl -O "https://upload.wikimedia.org/wikipedia/commons/5/5d/450px_ribbon_bar_of_the_Cross_for_Parents_of_German_Soldiers_dead_in_the_Spanish_Civil_War.svg"
2f74a386-1f56-4923-88a5-cc948c8cd0b4	Noun Project soldier	OCHA Visual Information Unit	CC0	illustration	wikimedia	svg	soldier	"Noun Project soldier" by OCHA Visual Information Unit is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/deed.en/.	curl -O "https://upload.wikimedia.org/wikipedia/commons/6/69/Noun_Project_soldier.svg"
7f4216eb-b125-49c5-bb24-c43067d92578	Massachusetts Soldiers' Home Police Patch	MWFwiki	CC0	illustration	wikimedia	svg	soldier	"Massachusetts Soldiers' Home Police Patch" by MWFwiki is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/deed.en/.	curl -O "https://upload.wikimedia.org/wikipedia/commons/2/20/Massachusetts_Soldiers%27_Home_Police_Patch.svg"
4a12d3fb-e2a5-41b1-adf6-3558e24910b4	202204 Black soldier fly	DataBase Center for Life Science (DBCLS)	CC-BY 4.0	illustration	wikimedia	svg	soldier	"202204 Black soldier fly" by DataBase Center for Life Science (DBCLS) is licensed under CC BY 4.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/4.0/.	curl -O "https://upload.wikimedia.org/wikipedia/commons/9/9f/202204_Black_soldier_fly.svg"
7024e1d3-9d87-4de9-a631-c799766db5e9	202205 Japanese subterranean termite soldier	DataBase Center for Life Science (DBCLS)	CC-BY 4.0	illustration	wikimedia	svg	soldier	"202205 Japanese subterranean termite soldier" by DataBase Center for Life Science (DBCLS) is licensed under CC BY 4.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/4.0/.	curl -O "https://upload.wikimedia.org/wikipedia/commons/b/b4/202205_Japanese_subterranean_termite_soldier.svg"
b666635a-15f2-41c3-9089-1b9f7fd5ac42	Kenney.nl platformer characters - soldier vector (cropped)	?	CC0	illustration	wikimedia	svg	soldier	"Kenney.nl platformer characters - soldier vector (cropped)" is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/deed.en/.	curl -O "https://upload.wikimedia.org/wikipedia/commons/9/92/Kenney.nl_platformer_characters_-_soldier_vector_%28cropped%29.svg"
c7a1ca4d-a9f1-41a5-87e0-c96caf6a3f6f	Xiangqi soldier movement	Sammy2012	CC0	illustration	wikimedia	svg	soldier	"Xiangqi soldier movement" by Sammy2012 is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/deed.en/.	curl -O "https://upload.wikimedia.org/wikipedia/commons/6/6e/Xiangqi_soldier_movement.svg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original"
fe075748-4de8-4a23-9220-50391991dfa0	Toy soldier clipart, green figure	?	CC0	illustration	rawpixel	eps	soldier	"Toy soldier clipart, green figure" is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/.	curl -O "https://images.rawpixel.com/editor_1024/czNmcy1wcml2YXRlL3Jhd3BpeGVsX2ltYWdlcy93ZWJzaXRlX2NvbnRlbnQvam9iNjc4LTAyMy1sMTJ1cmR0YS5qcGc.jpg"
4b6cef2f-6e68-4e89-bd57-5864f8d7597e	Soldiers war drawing, battle illustration	?	CC0	illustration	rawpixel	eps	soldier	"Soldiers war drawing, battle illustration" is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/.	curl -O "https://images.rawpixel.com/editor_1024/cHJpdmF0ZS9sci9pbWFnZXMvd2Vic2l0ZS8yMDIyLTA0L2pvYjcxMi0xOTYtdi5qcGc.jpg"
ddff06b9-2af8-4098-8962-2cb028d29abb	Vintage soldier png sticker character	?	CC0	illustration	rawpixel	png	soldier	"Vintage soldier png sticker character" is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/.	curl -O "https://images.rawpixel.com/image_png_1300/czNmcy1wcml2YXRlL3Jhd3BpeGVsX2ltYWdlcy93ZWJzaXRlX2NvbnRlbnQvam9iNjgxLTAxODAtbDFsZ2Z2MXgucG5n.png"
c8c2500d-e5c0-46ae-9513-5f3f460f316e	Soldier clipart, vintage hand drawn	?	CC0	illustration	rawpixel	eps	soldier	"Soldier clipart, vintage hand drawn" is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/.	curl -O "https://images.rawpixel.com/editor_1024/cHJpdmF0ZS9sci9pbWFnZXMvd2Vic2l0ZS8yMDIyLTA1L2pvYjcxNi0yMDctdi5qcGc.jpg"
1464b2e9-a081-44bd-995b-37c67cb8a3f4	Soldier png sticker illustration, transparent	?	CC0	illustration	rawpixel	png	soldier	"Soldier png sticker illustration, transparent" is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/.	curl -O "https://images.rawpixel.com/image_png_1300/cHJpdmF0ZS9sci9pbWFnZXMvd2Vic2l0ZS8yMDIyLTA3L2pvYjk0OS0wOTFfMi5wbmc.png"
ef188802-5924-4d04-8570-0d656433a39c	Toy soldier png sticker, green	?	CC0	illustration	rawpixel	png	soldier	"Toy soldier png sticker, green" is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/.	curl -O "https://images.rawpixel.com/image_png_1300/czNmcy1wcml2YXRlL3Jhd3BpeGVsX2ltYWdlcy93ZWJzaXRlX2NvbnRlbnQvam9iNjc4LTAyMy1wLWwxNjRwamcxLnBuZw.png"
b3869728-fa5c-4540-b8ae-fd0d9498c79c	Soldier helmet clipart, illustration vector	?	CC0	illustration	rawpixel	eps	soldier	"Soldier helmet clipart, illustration vector" is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/.	curl -O "https://images.rawpixel.com/editor_1024/cHJpdmF0ZS9sci9pbWFnZXMvd2Vic2l0ZS8yMDIyLTA2L2pvYjk0Ny0xNzAtbDN5OGZxaDcuanBn.jpg"
50dcdcda-1afb-48da-b2c7-16b565df3d20	soldiers	?	CC0	illustration	svgsilh	?	soldier	"soldiers" is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/.	curl -O "https://svgsilh.com/png/30153.png"
03a9816b-8723-4a8a-a074-51952bd2ca4e	soldiers	?	CC0	illustration	svgsilh	?	soldier	"soldiers" is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/.	curl -O "https://svgsilh.com/png/146364.png"
9a380f06-04da-419a-a3c2-44378fc908b3	soldiers	?	CC0	illustration	svgsilh	?	soldier	"soldiers" is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/.	curl -O "https://svgsilh.com/png/2417450.png"
b1488dcb-f40d-434b-a26c-6cba22969f56	Marching soldiers drawing, vintage job	?	CC0	illustration	rawpixel	jpg	soldier	"Marching soldiers drawing, vintage job" is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/.	curl -O "https://images.rawpixel.com/editor_1024/czNmcy1wcml2YXRlL3Jhd3BpeGVsX2ltYWdlcy93ZWJzaXRlX2NvbnRlbnQvam9iNjcyLTA5Ni14LmpwZw.jpg"
eef9fa7c-74d5-489b-a485-54ef7fd8e22c	Soldier collage element, drawing illustration	?	CC0	illustration	rawpixel	eps	soldier	"Soldier collage element, drawing illustration" is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/.	curl -O "https://images.rawpixel.com/editor_1024/cHJpdmF0ZS9sci9pbWFnZXMvd2Vic2l0ZS8yMDIyLTA4L2pvYjk0OS0wOTFfMS5qcGc.jpg"
8d9386ef-38fb-4c93-997c-47aaaf646c84	Marching soldier drawing, vintage job	?	CC0	illustration	rawpixel	jpg	soldier	"Marching soldier drawing, vintage job" is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/.	curl -O "https://images.rawpixel.com/editor_1024/czNmcy1wcml2YXRlL3Jhd3BpeGVsX2ltYWdlcy93ZWJzaXRlX2NvbnRlbnQvam9iNjcyLTA5NmEteC5qcGc.jpg"
b00abca5-0488-42be-9f89-d8b94dfd21ba	soldiers	?	CC0	illustration	svgsilh	?	soldier	"soldiers" is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/.	curl -O "https://svgsilh.com/png/2026340.png"
66d36750-907f-4e7a-adb7-d0c38039a758	soldiers	?	CC0	illustration	svgsilh	?	soldier	"soldiers" is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/.	curl -O "https://svgsilh.com/png/2762705.png"
fd63f1cb-5ec3-4fa6-91f0-cd43df894c44	Soldier collage element illustration vector	?	CC0	illustration	rawpixel	eps	soldier	"Soldier collage element illustration vector" is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/.	curl -O "https://images.rawpixel.com/editor_1024/cHJpdmF0ZS9sci9pbWFnZXMvd2Vic2l0ZS8yMDIyLTA4L2pvYjk0OS0xMjdfMS5qcGc.jpg"
069568ca-0070-4b70-ad2a-5f6d7574efd6	Soldiers rifles mission, vintage illustration	?	CC0	illustration	rawpixel	jpg	soldier	"Soldiers rifles mission, vintage illustration" is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/.	curl -O "https://images.rawpixel.com/editor_1024/cHJpdmF0ZS9sci9pbWFnZXMvd2Vic2l0ZS8yMDIyLTA0L2pvYjY3Ni0xMjYteC5qcGc.jpg"
685435fb-ba8b-4e10-910c-1e7247a2381f	soldiers	?	CC0	illustration	svgsilh	?	soldier	"soldiers" is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/.	curl -O "https://svgsilh.com/png/311925.png"
1afe2cbf-425d-4078-b6f8-98b6a1d47622	Cannon soldiers clipart, vintage hand	?	CC0	illustration	rawpixel	eps	soldier	"Cannon soldiers clipart, vintage hand" is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/.	curl -O "https://images.rawpixel.com/editor_1024/cHJpdmF0ZS9sci9pbWFnZXMvd2Vic2l0ZS8yMDIyLTA0L2pvYjcxNC0xOTQtdi5qcGc.jpg"
284b931e-76b7-4b85-b6aa-7ded2ea1fc10	Marching soldier clipart, vintage job	?	CC0	illustration	rawpixel	eps	soldier	"Marching soldier clipart, vintage job" is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/.	curl -O "https://images.rawpixel.com/editor_1024/czNmcy1wcml2YXRlL3Jhd3BpeGVsX2ltYWdlcy93ZWJzaXRlX2NvbnRlbnQvam9iNjcyLTA5NmEtdi1sMW12YWJiNC5qcGc.jpg"
